index	Dominant_Topic	Perc_Contribution	Topic_Keywords	0
33	12.0	0.4174000024795532	خدمة, مواقع, بناء, عالمية, تابع, توفر, تنفيذ, سوق, قصور, عادية	['وأوضح', 'البلاغ', 'أن', 'المؤسسة', 'الصيدلانية', 'أكدت', 'أنه', 'تم', 'تقييم', 'التدابير', 'التصحيحية', 'ويجري', 'تنفيذها', 'في', 'مختلف', 'المواقع', 'العالمية', 'لضمان', 'توفر', 'الدواء', 'على', 'الفور']
34	3.0	0.3855000138282776	أدوية, كثير, أولى, مشارك, أمر, مصدر, مائة, مركز, يقول, مؤسسة	['وأبرزت', 'الوزارة', 'أنه', 'وعيا', 'منها', 'بحيوية', 'دواء', 'ليفوثيروكس', 'بادرت', 'منذ', 'اللحظات', 'الأولى', 'إلى', 'التنسيق', 'مع', 'المؤسسة', 'الصيدلانية', 'المسوقة', 'لهذا', 'الدواء', 'قصد', 'احتواء', 'هذه', 'الحالة', 'العابرة', 'وذلك', 'بتسيير', 'المخزون', 'الاحتياطي', 'لباقي', 'الجرعات', 'من', 'نفس', 'الدواء']
35	5.0	0.37959998846054077	مرضى, منتج, تشغيل, شهر, أشهر, دقيقة, وأشارت, خطوة, حدود, دورة	['وأشارت', 'إلى', 'أن', 'دواء', 'ليفوثيروكس', 'هو', 'من', 'بين', 'الأدوية', 'التي', 'تحظى', 'بمراقبة', 'مستمرة', 'صارمة', 'من', 'طرف', 'وزارة', 'الصحة', 'لضمان', 'ولوجيتها', 'لكافة', 'مرضى', 'قصور', 'الغدة', 'الدرقية']
36	38.0	0.5300999879837036	تجارب, مؤخرا, مغربي, بمدينة, موعد, افتتاح, ناجحة, فنون, طنجة, أوتوماتيك	['كشف', 'البطل', 'العالمي', 'البطل', 'المغربي', 'في', 'فنون', 'القتال', 'المختلطة', 'أبو', 'بكر', 'زعيتر', 'عن', 'موعد', 'افتتاح', 'المطعم', 'الخاص', 'ب', 'البرغر', 'والدجاج', 'الذي', 'تم', 'إنشاؤه', 'مؤخرا', 'بمدينة', 'طنجة', 'بعدما', 'خاض', 'تجارب', 'ناجحة', 'في', 'ألمانيا']
37	3.0	0.1737000048160553	أدوية, كثير, أولى, مشارك, أمر, مصدر, مائة, مركز, يقول, مؤسسة	['مباشرة', 'بعد', 'تقديمه', 'رسميا', 'مدربا', 'لفريق', 'الكوكب', 'المراكشي', 'أفصح', 'هشام', 'الإدريسي', 'عن', 'البرنامج', 'الإستعدادي', 'للفريق', 'الذي', 'ابتدء', 'كمرحلة', 'أولى', 'منذ', 'يوم', 'أمس', 'الإثنين', 'والتي', 'ستختتم', 'بمباراة', 'ودية', 'يوم', 'السبت', 'المقبل']
38	8.0	0.26809999346733093	تقنية, وجود, تحديد, فيديوه, جاري, يذكر, غاية, جنسية, مخصصة, مرحلة	['ويستمر', 'الاستعداد', 'بمدينة', 'مراكش', 'كمرحلة', 'ثانية', 'من', 'الفترة', 'الممتدة', 'بين', 'و', 'من', 'شهر', 'يوليوز', 'الجاري', 'تتخللها', 'مبارتين', 'وديتين']
39	31.0	0.45419999957084656	رياضية, يمتد, دوري, عودة, وإلى, لكرة_القدم, انطلاقا, أيمن, مراكش, مواسم	['ويتوجه', 'الفريق', 'لمدينة', 'أكادير', 'لخوض', 'معسكرا', 'انطلاقا', 'من', 'يوليوز', 'وإلى', 'العاشر', 'من', 'شهر', 'غشت', 'المقبل', 'للمشاركة', 'في', 'دوري', 'الجنوب', 'الذي', 'سيعرف', 'مشاركة', 'كذلك', 'كل', 'من', 'حسنية', 'أكادير', 'وأولمبيك', 'أسفي', 'وأولمبيك', 'الدشيرة', 'مع', 'خوض', 'مبارتين', 'وديتين', 'قبل', 'العودة', 'إلى', 'مدينة', 'مراكش', 'لإتمام', 'التداريب', 'استعدادا', 'لمنافسات', 'كأس', 'العرش', 'والبطولة', 'الوطنية']
40	18.0	0.5019000172615051	جديد, تتضمن, مراحل, سواء, أخبار, متابع, متهم, مزاعم, محاكمة, تهم	['كشفت', 'المحكمة', 'من', 'جديد', 'وخلال', 'جلسة', 'اليوم', 'الثلاثاء', 'من', 'محاكمة', 'ناشر', 'جريدة', 'أخبار', 'اليوم', 'المتابع', 'بعدد', 'من', 'التهم', 'التي', 'تتضمن', 'جنايات', 'وجنح', 'ومخالفات', 'زيف', 'المزاعم', 'والإدعاءات', 'التي', 'ما', 'فتئ', 'المحامي', 'محمد', 'زيان', 'ينشرها', 'خلال', 'مختلف', 'مراحل', 'المحاكمة', 'سواء', 'في', 'شقها', 'الابتدائي', 'الذي', 'انتهى', 'بإدانة', 'المتهم', 'بعقوبة', 'حبسية', 'مدتها', 'سنة', 'أو', 'خلال', 'الشق', 'الاستئنافي', 'الذي', 'انطلق', 'منذ', 'أسهر', 'ومازال', 'متواصلا']
41	6.0	0.3077000081539154	بحقوق, تنبيه, إثارة, كاتب, وقائع, مذكورة, زيان, مذكور, بتاريخ, تسمى	['فخلال', 'جلسة', 'اليوم', 'وأثناء', 'إثارة', 'المحامي', 'زيان', 'لما', 'ادعى', 'أن', 'طعن', 'بالتزوير', 'يتقدم', 'به', 'من', 'جديد', 'أمام', 'محكمة', 'الاستئناف', 'وأثناء', 'تنبيه', 'رئيس', 'الجلسة', 'له', 'بتجاوز', 'تكرار', 'ما', 'سبق', 'أن', 'أثاره', 'زملاؤه', 'في', 'هيأة', 'الدفاع', 'عن', 'المتهم', 'خاصة', 'المحامية', 'زينب', 'الزيدي', 'والموثق', 'في', 'محضر', 'الجلسة', 'بتاريخ', 'يونيو', 'الماضي', 'ادعى', 'زيان', 'أن', 'المحامية', 'المذكورة', 'في', 'رخصة', 'طبية', 'مدتها', 'يوما', 'وهو', 'ما', 'تكذبه', 'الوقائع', 'ويثبته', 'محضر', 'الجلسة', 'الموثق', 'من', 'طرف', 'كاتب', 'الضبط', 'وكذلك', 'ما', 'دونه', 'مستشارون', 'بالهيأة']
42	12.0	0.19470000267028809	خدمة, مواقع, بناء, عالمية, تابع, توفر, تنفيذ, سوق, قصور, عادية	['وفي', 'السياق', 'ذاته', 'ذهبت', 'ملاحظة', 'ممثل', 'النيابة', 'العامة', 'تعليقا', 'على', 'مزاعم', 'المحامي', 'زيان', 'الذي', 'يتحدث', 'عن', 'التزوير', 'والطعن', 'به', 'أمام', 'المحكمة', 'في', 'الوقت', 'الذي', 'ينفي', 'فيه', 'وقائع', 'مؤكدة', 'بمحاضر']
43	22.0	0.21439999341964722	برنامج, وكذلك, مناطق, غذائية, أخير, وبعد, مختلف, تدريب, جميع, صناعة	['ولعل', 'هذا', 'ما', 'جعل', 'زيان', 'يتراجع', 'عن', 'مزاعمه', 'داخل', 'قاعة', 'المحكمة', 'رقم', 'خاصة', 'بعد', 'أن', 'أكد', 'المحامي', 'الحسن', 'العلاوي', 'ما', 'جاء', 'في', 'ملاحظة', 'النيابة', 'العامة', 'وكذلك', 'هيأة', 'المحكمة', 'التي', 'خاطبه', 'رئيسها', 'لحسن', 'الطلفي', 'النقيب', 'زيان', 'بالقول', 'ها', 'هو', 'واحد', 'منكم', 'يؤكد', 'حيث', 'عاد', 'زيان', 'ليقول', 'بعد', 'كشف', 'مزاعمه', 'وإدعاءات', 'داخل', 'قاعة', 'المحكمة', 'أنا', 'لا', 'أناقش', 'الوقائع', 'بعد', 'إثبات', 'زيف', 'ما', 'ادعاه']
44	8.0	0.44029998779296875	تقنية, وجود, تحديد, فيديوه, جاري, يذكر, غاية, جنسية, مخصصة, مرحلة	['يذكر', 'أن', 'محمد', 'زيان', 'وخلال', 'جلسة', 'اليوم', 'الثلاثاء', 'المخصصة', 'لتعقيب', 'دفاع', 'المتهم', 'بوعشرين', 'على', 'ما', 'جاء', 'في', 'مرافعة', 'النيابة', 'العامة', 'ودفاع', 'الطرف', 'المدني', 'بخصوص', 'الملتمسات', 'الأولية', 'والدفوع', 'الشكلية', 'والطلبات', 'عاد', 'من', 'جديد', 'ليكرر', 'الأسطوانة', 'المشروحة', 'التي', 'ظل', 'يرددها', 'طيلة', 'المرحلة', 'الابتدائية', 'من', 'المحاكمة', 'والتي', 'ينفي', 'فيها', 'وجود', 'الفيديوهات', 'الجنسية', 'للمتهم', 'والتي', 'عرضتها', 'المحكمة', 'ابتدائيا', 'وتم', 'إخضاعها', 'لخبرة', 'تقنية', 'وعلمية', 'اثبتت', 'صحتها']
45	3.0	0.14139999449253082	أدوية, كثير, أولى, مشارك, أمر, مصدر, مائة, مركز, يقول, مؤسسة	['بلغت', 'نسبة', 'النجاح', 'في', 'اختبارات', 'الدورة', 'العادية', 'و', 'الإستدراكية', 'للامتحان', 'الوطني', 'الموحد', 'لنيل', 'شهادة', 'البكالوريا', 'برسم', 'الموسم', 'الدراسي', '/', 'بالمؤسسة', 'السجنية', 'بويزكارن', '(إقليم', 'كلميم)', 'في', 'المائة']
46	10.0	0.2354000061750412	مئة, إضافة, جمعية, وطني, تنظيم, وبالتالي, وذكر, عاصمة, مملكة, مغرب	['وذكر', 'بلاغ', 'للمؤسسة', 'أن', 'نزيلا', 'من', 'أصل', 'مترشحا', 'الذين', 'اجتازوا', 'الدورتين', 'العادية', 'و', 'الإستدراكية', 'للامتحان', 'الوطني', 'الموحد', 'لنيل', 'شهادة', 'البكالوريا', 'برسم', 'الموسم', 'الدراسي', '/', 'اجتازوا', 'هذه', 'الاختبارات', 'بنجاح', 'أي', 'بنسبة', 'نجاح', 'بلغت', 'في', 'المئة']
47	3.0	0.39239999651908875	أدوية, كثير, أولى, مشارك, أمر, مصدر, مائة, مركز, يقول, مؤسسة	['وسجل', 'المصدر', 'أن', 'نسبة', 'النجاح', 'بهذه', 'المؤسسة', 'ارتفعت', 'ب', 'في', 'المائة', 'مقارنة', 'مع', 'الموسم', 'الفارط', 'الأمر', 'الذي', 'جعل', 'مركز', 'الامتحانات', 'بالسجن', 'المحلي', 'بويزكارن', 'يحتل', 'المرتبة', 'الأولى', 'على', 'صعيد', 'المديرية', 'الجهوية', 'للمندوبية', 'العامة', 'لإدارة', 'السجون', 'وإعادة', 'الادماج', 'بسوس', 'ماسة']
48	24.0	0.6610999703407288	اجتماعي, كامل, نتيجة, طفل, مدير, نفسية, مقرر, عامة, طاقة, قيام	['وأبرز', 'البلاغ', 'أن', 'هذه', 'الأرقام', 'المشرفة', 'سجلت', 'نتيجة', 'التوجه', 'الاستراتيجي', 'الجيد', 'للمندوب', 'العام', 'لإدارة', 'السجون', 'وإعادة', 'الادماج', 'وكذا', 'نتيجة', 'ل', 'المواكبة', 'النفسية', 'و', 'التحفيزية', 'التي', 'يقدمها', 'المدير', 'الجهوي', 'للمندوبية', 'العامة', 'بسوس', 'ماسة', 'من', 'خلال', 'زياراته', 'الميدانية', 'للمؤسسة', 'خلال', 'الامتحانات', 'هذا', 'بالإضافة', 'إلى', 'المجهودات', 'الجبارة', 'التي', 'يقدمها', 'مدير', 'المؤسسة', 'والطاقم', 'الإداري', 'لمصلحة', 'العمل', 'الاجتماعي', 'بها', 'والذين', 'عملوا', 'طيلة', 'الموسم', 'الدراسي', 'على', 'تقديم', 'الدعم', 'المعنوي', 'والتربوي', 'للمترشحين', 'من', 'خلال', 'توزيع', 'المقررات', 'الدراسية', 'وتوفير', 'أطر', 'تربوية', 'عملت', 'على', 'تقديم', 'دروس', 'الدعم', 'و', 'التقوية', 'للمترشحين']
49	3.0	0.5099999904632568	أدوية, كثير, أولى, مشارك, أمر, مصدر, مائة, مركز, يقول, مؤسسة	['نعاني', 'مشاكل', 'عديدة', 'كالنقل', 'المدرسي', 'وغياب', 'الطرق', 'عدم', 'توفر', 'الأدوية', 'والأطر', 'الطبية', 'والكثير', 'من', 'المشاكل', 'لذلك', 'سأكون', 'من', 'المشاركين', 'في', 'مسيرة', 'أكادير', 'يقول', 'أحد', 'الشيوخ', 'في', 'تسجيل', 'تضمن', 'مداخلات', 'عدد', 'من', 'ساكنة', 'جهة', 'سوس', 'ماسة', 'الذين', 'عبروا', 'عن', 'تذمرهم', 'من', 'عدم', 'التجاوب', 'مع', 'ما', 'وصفوه', 'بمطالبهم', 'المشروعة']
50	34.0	0.3368000090122223	بيان, أعلنت, بعد, ماضية, هيئ, تردد, جاءت, سبت, أنباء, جامعة_الملكية	['شهادات', 'السكان', 'جاءت', 'تفاعلا', 'مع', 'المسيرة', 'التي', 'دعت', 'لها', 'تنسيقية', 'أدرار', 'سوس', 'ماسة', 'التي', 'أعلنت', 'أن', 'يوم', 'السبت', 'غشت', 'بأكادير', 'هو', 'يوم', 'للتعبير', 'عن', 'نطالب', 'الساكنة', 'بمشاركة', 'الساكنة', 'ومختلف', 'هيئات', 'المجتمع', 'المدني', 'بجهة', 'سوس', 'ماسة', 'كرد', 'على', 'ما', 'وصفته', 'ب', 'تمادي', 'الحكومة', 'في', 'تنفيذ', 'مخططاتها', 'الرامية', 'الى', 'الإضرار', 'بحقوق', 'الساكنة', 'وممتلكاتها']
51	19.0	0.43630000948905945	حماية, نهائي, إيجاد, والحد, رحل, أوتوماتيك, وليفايس, بتنبيه, تسمى, مرتديه	['ومما', 'طالب', 'به', 'المتضررون', 'إيجاد', 'حل', 'نهائي', 'وجدري', 'لملف', 'الخنزير', 'البري', 'والحد', 'من', 'أضراره', 'على', 'الساكنة', 'وممتلكاتهم', 'وتعويض', 'المتضررين', 'مع', 'إيجاد', 'حل', 'نهائي', 'وعاجل', 'لاعتداءات', 'الرعاة', 'الرحل', 'وتوفير', 'الأمن', 'والحماية', 'للساكنة', 'وممتلكاتهم']
52	8.0	0.4821999967098236	تقنية, وجود, تحديد, فيديوه, جاري, يذكر, غاية, جنسية, مخصصة, مرحلة	['التنسيقية', 'دعت', 'أيضا', 'إلى', 'الحد', 'من', 'ما', 'وصفته', 'ب', 'التجاوزات', 'التي', 'تتم', 'خلال', 'الترخيص', 'لشركات', 'الاستغلال', 'المنجمي', 'والمعدني', 'في', 'أراضي', 'الساكنة', 'مع', 'المطالبة', 'بتعويض', 'السكان', 'الذين', 'حرموا', 'من', 'أراضيهم', 'بسبب', 'مخطط', 'تحديد', 'الملك', 'الغابوي', 'كما', 'طالبوا', 'بحماية', 'ممتلكاتهم', 'من', 'خلال', 'التحفيظ']
53	29.0	0.5016999840736389	صحة, صحية, ارتفاع, أمور, مواطن, سياسة, توفير, الحد, اجتماعية, عمومية	['مشاكل', 'البنية', 'التحتية', 'من', 'الأمور', 'الملحة', 'بالنسبة', 'للساكنة', 'لذلك', 'طالبت', 'التنسيقية', 'بنهج', 'سياسة', 'تنموية', 'عادلة', 'تجاه', 'مختلف', 'الجماعات', 'الترابية', 'بجهة', 'سوس', 'ماسة', 'من', 'خلال', 'الحد', 'من', 'الفوارق', 'المجالية', 'و', 'الاجتماعية', 'والاقتصادية', 'و', 'تمكين', 'ساكنة', 'الجهة', 'من', 'بنية', 'تحتية', '(طرق', 'ماء', 'كهرباء', 'مرافق', 'عمومية', 'وخدماتية', ')', 'و', 'خدمات', 'صحية', 'و', 'تعليمية', 'تحفظ', 'كرامة', 'المواطن', 'كما', 'تسجل', 'ساكنة', 'جهة', 'سوس', 'ماسة', 'الاهمال', 'المقصود', 'والمتواصل', 'للحكومة', 'ووزارة', 'الصحة', 'والسلطات', 'المحلية', 'في', 'عدم', 'توفيرها', 'للأمصال', 'المضادة', 'لسموم', 'الأفاعي', 'والعقارب', 'مما', 'أدى', 'إلى', 'ارتفاع', 'وتزايد', 'عدد', 'الوفيات', 'بمنطقة', 'سوس']
